Freq.	V(n001)
3.09810000000000e+05	-2.14892795166388e-09,3.44198526695032e-10
3.09820000000000e+05	-2.14930032174383e-09,2.98242788121879e-10
3.09830000000000e+05	-2.04368982046028e-09,3.92248122031231e-10
3.09840000000000e+05	-2.07011393474972e-09,3.21652793392526e-10
3.09850000000000e+05	-2.03962149450354e-09,3.64647642210311e-10
3.09860000000000e+05	-2.07823898330574e-09,1.84164109191403e-10
3.09870000000000e+05	-2.06047082286862e-09,1.86582827631783e-10
3.09880000000000e+05	-2.07761811465413e-09,1.49985974213062e-10
3.09890000000000e+05	-2.04433190914542e-09,1.40002694657985e-10
3.09900000000000e+05	-2.03532027630523e-09,1.06931634923604e-10
3.09910000000000e+05	-2.06895548838840e-09,1.16119962925087e-10
3.09920000000000e+05	-2.05556471143311e-09,6.93311606577905e-11
3.09930000000000e+05	-2.06090334048351e-09,2.05169344466188e-11
3.09940000000000e+05	-2.06371859816519e-09,3.65893698340394e-11
3.09950000000000e+05	-2.07454711309509e-09,4.02950984098730e-12
3.09960000000000e+05	-2.07666170202497e-09,-2.39406849625904e-12
3.09970000000000e+05	-2.10099449021074e-09,-4.35480154295511e-11
3.09980000000000e+05	-2.11323393046356e-09,-6.74940755529199e-11
3.09990000000000e+05	-2.15677204526762e-09,-5.83460727767697e-11
3.10000000000000e+05	-2.16489780774014e-09,-8.32190945997254e-11
3.10010000000000e+05	-2.18588342972469e-09,-7.80870639665927e-11
3.10020000000000e+05	-2.20450501421183e-09,-1.28639923988618e-10
3.10030000000000e+05	-2.22714237243546e-09,-1.29309804134840e-10
3.10040000000000e+05	-2.24864033768303e-09,-8.80912518092508e-11
3.10050000000000e+05	-2.26949599819260e-09,-1.36372950762674e-10
3.10060000000000e+05	-2.27888952905364e-09,-1.36728485008897e-10
3.10070000000000e+05	-2.37460765291298e-09,-1.43020615363281e-10
3.10080000000000e+05	-2.36105729978931e-09,-1.38992386695314e-10
3.10090000000000e+05	-2.37125866336740e-09,-1.43101571592236e-10
3.10100000000000e+05	-2.40811894557378e-09,-1.21415678205169e-10
3.10110000000000e+05	-2.42633057584034e-09,-1.18132895513617e-10
3.10120000000000e+05	-2.44497687271219e-09,-1.02003504234415e-10
3.10130000000000e+05	-2.46764093201712e-09,-1.01433436492037e-10
3.10140000000000e+05	-2.48693318971837e-09,-8.49541395747822e-11
3.10150000000000e+05	-2.51976714453805e-09,-1.14315590817187e-10
3.10160000000000e+05	-2.53704475483621e-09,-8.27448558352524e-11
3.10170000000000e+05	-2.56546427986642e-09,-4.99579095837623e-11
3.10180000000000e+05	-2.57460495086184e-09,-8.03305884182250e-11
3.10190000000000e+05	-2.60150993787865e-09,-6.15475604938700e-11
3.10200000000000e+05	-2.64759453831935e-09,-2.69351760748147e-11
3.10210000000000e+05	-2.65542162211438e-09,-3.69130375319173e-11
3.10220000000000e+05	-2.68129935883275e-09,-2.41275831619127e-11
3.10230000000000e+05	-2.74668938113542e-09,-1.39894741074128e-11
3.10240000000000e+05	-2.76964548764856e-09,8.05610846591897e-12
3.10250000000000e+05	-2.77795365081158e-09,9.86241163520573e-11
3.10260000000000e+05	-2.92645874342228e-09,-5.96635257576420e-11
3.10270000000000e+05	-2.99222082468474e-09,-2.12480232263096e-11
3.10280000000000e+05	-3.35114430092249e-09,-5.36090820645162e-10
3.10290000000000e+05	-3.25331511530730e-09,-3.33823666221269e-12
3.10300000000000e+05	-3.47374660907873e-09,2.17098063518438e-11
3.10310000000000e+05	-4.18682105245085e-09,-2.74467138898741e-10
3.10320000000000e+05	-5.30408994900129e-09,-3.34949972306253e-10
3.10330000000000e+05	-1.38987612656320e-08,-1.71148045383245e-09
3.10340000000000e+05	3.34515603086053e-09,1.16456719876258e-09
3.10350000000000e+05	-8.51957428748175e-11,6.36603846164123e-10
3.10360000000000e+05	-3.65902701183788e-09,-2.19240945653913e-09
3.10370000000000e+05	-1.26983199037408e-09,5.63813628884223e-10
3.10380000000000e+05	-1.33279612749122e-09,7.79314961927497e-10
3.10390000000000e+05	-2.22184241894536e-09,-3.10700357114237e-10
3.10400000000000e+05	-1.92303068349342e-09,2.94117304559900e-10
3.10410000000000e+05	-1.84914951658457e-09,7.17828397921622e-10
3.10420000000000e+05	-2.03932985478650e-09,8.48187069203638e-11
3.10430000000000e+05	-2.02587675643822e-09,2.47339193604818e-10
3.10440000000000e+05	-1.93894307952643e-09,2.26126822550372e-10
3.10450000000000e+05	-2.04136727548125e-09,3.33051020138201e-10
3.10460000000000e+05	-2.06548202614594e-09,3.43767912508915e-10
3.10470000000000e+05	-1.93589926915184e-09,4.39408606914281e-10
3.10480000000000e+05	-1.99341836628766e-09,4.20597714159601e-10
3.10490000000000e+05	-2.02169157023082e-09,4.49687483008263e-10
3.10500000000000e+05	-1.94379842583892e-09,4.11000644202896e-10
3.10510000000000e+05	-1.93970516512729e-09,4.24263248404371e-10
3.10520000000000e+05	-1.99339084083753e-09,4.53915049012452e-10
3.10530000000000e+05	-1.89926887580256e-09,4.28336338541678e-10
3.10540000000000e+05	-1.86164673450693e-09,4.28821165848131e-10
3.10550000000000e+05	-1.92424868556476e-09,3.95128860789326e-10
3.10560000000000e+05	-1.85913979859134e-09,3.97835370390664e-10
3.10570000000000e+05	-1.82002613134912e-09,3.98006171755882e-10
3.10580000000000e+05	-1.82337859777383e-09,3.52232816075169e-10
3.10590000000000e+05	-1.79941151597235e-09,3.36408147461877e-10
3.10600000000000e+05	-1.74035742071627e-09,2.80150576427830e-10
3.10610000000000e+05	-1.76859105079489e-09,2.87334320844767e-10
3.10620000000000e+05	-1.76142332931832e-09,2.58453181619771e-10
3.10630000000000e+05	-1.73497560805652e-09,2.30835797446508e-10
3.10640000000000e+05	-1.74158492403575e-09,1.98498049370170e-10
3.10650000000000e+05	-1.75235803931821e-09,1.68823068219439e-10
3.10660000000000e+05	-1.73565820285442e-09,1.30918110233812e-10
3.10670000000000e+05	-1.74680480392487e-09,9.99050400055095e-11
3.10680000000000e+05	-1.78805574093202e-09,8.83453816661619e-11
3.10690000000000e+05	-1.77374215795731e-09,3.95626569522937e-11
3.10700000000000e+05	-1.79460361682288e-09,1.38000229010120e-11
3.10710000000000e+05	-1.79692278609039e-09,-2.71608165188974e-11
3.10720000000000e+05	-1.82868220446147e-09,-4.55393509280230e-11
3.10730000000000e+05	-1.85541241830709e-09,-7.87535181199809e-11
3.10740000000000e+05	-1.88219110336218e-09,-6.89947670947056e-11
3.10750000000000e+05	-1.91133643071495e-09,-8.86332634511425e-11
3.10760000000000e+05	-1.95749252069943e-09,-1.22488163337659e-10
3.10770000000000e+05	-1.97463904545322e-09,-1.09141118837805e-10
3.10780000000000e+05	-2.01730501298642e-09,-1.12668469473076e-10
3.10790000000000e+05	-1.98299375535833e-09,-1.23772949740834e-10
3.10800000000000e+05	-2.04656760112444e-09,-1.19953507389659e-10
3.10810000000000e+05	-2.10412173528195e-09,-1.28575595803647e-10
3.10820000000000e+05	-2.07746497382800e-09,-9.53292437343377e-11
3.10830000000000e+05	-2.11187183698663e-09,-9.22787287598131e-11
3.10840000000000e+05	-2.11619914912327e-09,-9.99827532583373e-11
3.10850000000000e+05	-2.15456693202031e-09,-7.62726228288900e-11
3.10860000000000e+05	-2.16659201949647e-09,-8.01636355398817e-11
3.10870000000000e+05	-2.20293560235447e-09,2.59195842275252e-11
3.10880000000000e+05	-2.19672098671442e-09,4.72958015912371e-13
3.10890000000000e+05	-2.14953815523718e-09,5.14523731106446e-11
3.10900000000000e+05	-2.27313502800283e-09,-3.06171220641081e-11
3.10910000000000e+05	-2.25857711730998e-09,-6.97770897004512e-12
3.10920000000000e+05	-2.25362846882722e-09,-3.23341202311356e-10
3.10930000000000e+05	-2.26962566768621e-09,-2.07634798896667e-11
3.10940000000000e+05	-2.30141723735019e-09,-1.33373873482160e-10
3.10950000000000e+05	-2.14751783370758e-09,4.82954085370896e-10
3.10960000000000e+05	-2.22470507204195e-09,1.68555737224086e-10
3.10970000000000e+05	-2.22024048840650e-09,8.53789694816577e-12
3.10980000000000e+05	-2.27613047997067e-09,2.38579650375337e-10
3.10990000000000e+05	-2.29057311033829e-09,1.77626571162133e-10
3.11000000000000e+05	6.65482046852779e-09,-8.38929203251748e-10
3.11010000000000e+05	-2.45161361149214e-09,1.12737082105565e-10
3.11020000000000e+05	-2.99331684557490e-09,1.95237003409003e-11
3.11030000000000e+05	-1.29335703788676e-11,2.80192431929830e-10
3.11040000000000e+05	-1.30934695621328e-09,-2.21109478422103e-11
3.11050000000000e+05	-4.48202093372753e-10,-1.06782125030332e-09
3.11060000000000e+05	-2.64726791659397e-09,9.76348124686686e-10
3.11070000000000e+05	-2.26065394462836e-09,5.63061780382727e-10
3.11080000000000e+05	-2.19993032859152e-09,9.78649377810148e-10
3.11090000000000e+05	-2.14153296739997e-09,4.10328889667828e-10
3.11100000000000e+05	-2.12252639023843e-09,3.77396191524019e-10
3.11110000000000e+05	-2.12055274046854e-09,3.94091679619609e-10
3.11120000000000e+05	-2.11912986805910e-09,3.66335603837955e-10
3.11130000000000e+05	-2.19707987221285e-09,3.55404846615936e-10
3.11140000000000e+05	-2.01475200192921e-09,3.51109138719293e-10
3.11150000000000e+05	-2.04236916373618e-09,3.46504300493670e-10
3.11160000000000e+05	-2.00819088952113e-09,2.18424873173539e-10
3.11170000000000e+05	-2.04317996525050e-09,3.41066514224330e-10
3.11180000000000e+05	-2.04915786136359e-09,3.37349006746634e-10
3.11190000000000e+05	-1.97545020807055e-09,3.49998561617477e-10
3.11200000000000e+05	-1.99435786391909e-09,3.42666649924339e-10
3.11210000000000e+05	-1.95223519411766e-09,3.39049606298395e-10
3.11220000000000e+05	-2.02056950944740e-09,3.42846245797048e-10
3.11230000000000e+05	-1.99637037688623e-09,3.40919858181879e-10
3.11240000000000e+05	-1.98263083138979e-09,3.38798797761379e-10
3.11250000000000e+05	-1.97216773504639e-09,3.38626984919174e-10
3.11260000000000e+05	-1.96848287506803e-09,3.43724367019396e-10
3.11270000000000e+05	-1.91014042376577e-09,2.91129909402385e-10
3.11280000000000e+05	-1.92111389329893e-09,3.07183499102967e-10
3.11290000000000e+05	-1.91968942652225e-09,2.96967463922881e-10
3.11300000000000e+05	-1.89222646321632e-09,2.99722411479894e-10
3.11310000000000e+05	-1.88438369964952e-09,2.87158667002297e-10
3.11320000000000e+05	-1.90494131378628e-09,2.85236685855523e-10
3.11330000000000e+05	-1.86563486455445e-09,2.60536203973634e-10
3.11340000000000e+05	-1.85796857959895e-09,2.45396860913077e-10
3.11350000000000e+05	-1.84935314485271e-09,2.27710724296404e-10
3.11360000000000e+05	-1.84562980297681e-09,2.09993785355093e-10
3.11370000000000e+05	-1.84521223790533e-09,1.85089054921410e-10
3.11380000000000e+05	-1.83823837199758e-09,1.80633573494708e-10
3.11390000000000e+05	-1.83981784437845e-09,1.59019768554578e-10
3.11400000000000e+05	-1.80379322915462e-09,1.22095398244708e-10
3.11410000000000e+05	-1.84613842335914e-09,1.19208293910768e-10
3.11420000000000e+05	-1.84916202253908e-09,9.39998074126155e-11
3.11430000000000e+05	-1.87083701408433e-09,1.18238975478035e-10
3.11440000000000e+05	-1.86830202869264e-09,8.38315499959122e-11
3.11450000000000e+05	-1.83759261678522e-09,7.39762081318461e-11
3.11460000000000e+05	-1.93560006777857e-09,4.59583912387958e-11
3.11470000000000e+05	-1.93392631905226e-09,3.65815639332462e-11
3.11480000000000e+05	-1.99241103596440e-09,6.22649819792157e-11
3.11490000000000e+05	-1.96449379046318e-09,1.39672586258940e-11
3.11500000000000e+05	-1.99657429812291e-09,-1.20153534475073e-11
3.11510000000000e+05	-1.92502672480040e-09,8.61395211181361e-11
3.11520000000000e+05	-1.98493555651807e-09,3.06828399716346e-11
3.11530000000000e+05	-2.02054237516656e-09,9.07630169743331e-12
3.11540000000000e+05	-2.00373975265514e-09,3.08326272186288e-11
3.11550000000000e+05	-2.02210799357278e-09,2.28244749063522e-11
3.11560000000000e+05	-1.78787177832891e-09,8.57539442278157e-11
3.11570000000000e+05	-2.03345068896574e-09,8.55895613796728e-12
3.11580000000000e+05	-1.99734751884564e-09,-2.24330785263440e-11
3.11590000000000e+05	-2.23825634491571e-09,9.11241927257630e-11
3.11600000000000e+05	-2.11049627130585e-09,-9.64261656974327e-12
3.11610000000000e+05	-1.88869337628483e-09,-2.88054933020559e-10
3.11620000000000e+05	-2.39145543765056e-09,2.41626524996311e-10
3.11630000000000e+05	-2.35742664657025e-09,1.25108910937421e-10
3.11640000000000e+05	-2.58687743104699e-09,1.06403128234457e-09
3.11650000000000e+05	-2.68653101815173e-09,6.02920103908798e-11
3.11660000000000e+05	-3.71206435817595e-09,8.91654773848919e-11
3.11670000000000e+05	1.47791132274746e-09,-5.52328840543884e-10
3.11680000000000e+05	-1.12596097859201e-09,-6.24952389957381e-10
3.11690000000000e+05	-1.66786689019365e-09,-2.87105847875396e-09
3.11700000000000e+05	-1.42807073370565e-09,1.70155598043241e-09
3.11710000000000e+05	-1.56755388199195e-09,7.94260552011007e-10
3.11720000000000e+05	-2.01760897652548e-09,9.51864790623540e-10
3.11730000000000e+05	-1.64636399239842e-09,4.72422984615454e-10
3.11740000000000e+05	-1.64768663556820e-09,4.57851441463472e-10
3.11750000000000e+05	-1.73054282380612e-09,1.35891247041305e-10
3.11760000000000e+05	-1.68864348840479e-09,2.25836094954084e-10
3.11770000000000e+05	-1.59510275789499e-09,1.62046534893327e-10
3.11780000000000e+05	-1.79157045965886e-09,2.42090444674079e-10
3.11790000000000e+05	-1.75903236834556e-09,1.99613400087484e-10
3.11800000000000e+05	-1.91221650762575e-09,1.54819810889603e-10
3.11810000000000e+05	-1.75887127362631e-09,1.49713207480236e-10
3.11820000000000e+05	-1.76084684394216e-09,1.30263496207763e-10
3.11830000000000e+05	-1.80004043763227e-09,1.00829142180198e-10
3.11840000000000e+05	-1.80054063700528e-09,8.87287193215319e-11
3.11850000000000e+05	-1.83785899991809e-09,8.22918444569074e-11
3.11860000000000e+05	-1.79737490151041e-09,4.87706794856330e-11
3.11870000000000e+05	-1.82268518958500e-09,4.00603561186657e-11
3.11880000000000e+05	-1.80038349319720e-09,5.12034729571078e-11
3.11890000000000e+05	-1.85736328137813e-09,2.36213608725715e-11
3.11900000000000e+05	-1.86859100584445e-09,2.08304846787816e-11
3.11910000000000e+05	-1.92289697276019e-09,4.95497950611707e-12
3.11920000000000e+05	-1.92335921095129e-09,1.31476949184104e-11
3.11930000000000e+05	-1.94038963369617e-09,3.67923347607305e-11
3.11940000000000e+05	-1.95230052520661e-09,-4.02331158131546e-12
3.11950000000000e+05	-1.96833559609415e-09,9.85275192015368e-12
3.11960000000000e+05	-1.99551761675236e-09,-5.63112019871036e-13
3.11970000000000e+05	-1.99533527699614e-09,2.80039306943582e-11
3.11980000000000e+05	-2.00595975066427e-09,3.70568217020565e-11
3.11990000000000e+05	-2.01650409146472e-09,5.39548087301022e-11
3.12000000000000e+05	-2.02168572783883e-09,6.10744015866364e-11
3.12010000000000e+05	-2.01691703133683e-09,5.77208159251974e-11
3.12020000000000e+05	-2.04061205862091e-09,1.02297748488745e-10
3.12030000000000e+05	-2.03817480233891e-09,1.08934058678048e-10
3.12040000000000e+05	-2.01116159298787e-09,1.24421949770388e-10
3.12050000000000e+05	-2.03599534794033e-09,1.32311700806509e-10
3.12060000000000e+05	-2.03880616847103e-09,1.48262634204036e-10
3.12070000000000e+05	-1.99744469004543e-09,1.26848444586459e-10
3.12080000000000e+05	-2.00943205320485e-09,1.49100923530766e-10
3.12090000000000e+05	-2.01242596007639e-09,1.54391819041825e-10
3.12100000000000e+05	-1.98738601592838e-09,1.65525919796327e-10
3.12110000000000e+05	-1.98182131669864e-09,1.67468183520331e-10
3.12120000000000e+05	-1.96215359157996e-09,2.03492842397795e-10
3.12130000000000e+05	-1.96149175941703e-09,1.66860341657264e-10
3.12140000000000e+05	-1.93966105593037e-09,1.61225557488351e-10
3.12150000000000e+05	-2.00809315908631e-09,1.73242440717667e-10
3.12160000000000e+05	-1.96908202616777e-09,1.57378817405072e-10
3.12170000000000e+05	-1.99122263807420e-09,1.28077434311123e-10
3.12180000000000e+05	-1.91862774254720e-09,1.66078631771034e-10
3.12190000000000e+05	-1.92815493916667e-09,1.49529635788186e-10
3.12200000000000e+05	-1.92367938361260e-09,5.71567929223395e-11
3.12210000000000e+05	-1.93692484966948e-09,1.31748588526822e-10
3.12220000000000e+05	-1.96528888880005e-09,1.31891899687322e-10
3.12230000000000e+05	-1.82461190716646e-09,7.30936274762377e-11
3.12240000000000e+05	-1.89971731172360e-09,9.58069611894292e-11
3.12250000000000e+05	-1.93144016113140e-09,1.67439012425195e-10
3.12260000000000e+05	-1.89983965829091e-09,-1.52827883200102e-11
3.12270000000000e+05	-1.91265771975036e-09,1.27934487865948e-12
3.12280000000000e+05	-2.28809132901106e-09,6.31603072866601e-10
3.12290000000000e+05	-1.90386160294004e-09,3.86754355811218e-12
3.12300000000000e+05	-1.77772298665654e-09,1.97495533488595e-10
3.12310000000000e+05	-2.73741462515375e-09,-1.52184019507935e-09
3.12320000000000e+05	-2.51733764314420e-09,-1.27667941778561e-09
3.12330000000000e+05	-3.95027370807769e-09,-4.76134790089098e-09
3.12340000000000e+05	-9.47267802093513e-10,2.47296434832042e-09
3.12350000000000e+05	-1.53864712176539e-09,1.06166533815161e-09
3.12360000000000e+05	-3.10062439260110e-10,-3.21847280756769e-09
3.12370000000000e+05	-1.79048222021614e-09,5.78859282386139e-10
3.12380000000000e+05	-1.96276512751940e-09,5.29784477937693e-10
3.12390000000000e+05	-1.31130312582650e-09,3.11181580806638e-10
3.12400000000000e+05	-1.68847862421156e-09,3.75706407813625e-10
3.12410000000000e+05	-1.93404118438707e-09,4.96794515185420e-10
3.12420000000000e+05	-1.57260568266240e-09,1.95904068774008e-10
3.12430000000000e+05	-1.65966038744416e-09,2.31923761481288e-10
3.12440000000000e+05	-1.71437005836079e-09,7.38000821201362e-11
3.12450000000000e+05	-1.68991782922453e-09,2.08505546450249e-10
3.12460000000000e+05	-1.67360756308177e-09,1.64652001256190e-10
3.12470000000000e+05	-1.80039973598909e-09,3.15678734337530e-10
3.12480000000000e+05	-1.74603703246619e-09,2.20916529841422e-10
3.12490000000000e+05	-1.75850837682455e-09,1.91576791317517e-10
3.12500000000000e+05	-1.72236492308474e-09,1.83692745761945e-10
3.12510000000000e+05	-1.73160034173537e-09,1.65990955759824e-10
3.12520000000000e+05	-1.66957029620440e-09,8.41759476190009e-11
3.12530000000000e+05	-1.74497866885016e-09,1.35329609308681e-10
3.12540000000000e+05	-1.76224841532750e-09,1.18012695415141e-10
3.12550000000000e+05	-1.71230873532242e-09,1.21333310788441e-10
3.12560000000000e+05	-1.75155340453573e-09,9.73723893194862e-11
3.12570000000000e+05	-1.78882030493263e-09,5.78376584411000e-11
3.12580000000000e+05	-1.74893965187787e-09,1.04045723956356e-10
3.12590000000000e+05	-1.76962547028640e-09,8.47630853588429e-11
3.12600000000000e+05	-1.78320333930669e-09,8.10642892559283e-11
3.12610000000000e+05	-1.79552684424251e-09,6.95121701374894e-11
3.12620000000000e+05	-1.80780027739698e-09,6.68396378049071e-11
3.12630000000000e+05	-1.81811972652900e-09,5.62862271742391e-11
3.12640000000000e+05	-1.82983235348568e-09,5.80030426466729e-11
