time	V(a)	V(b)	V(vc)	V(vr)	V(vs)
8.194106782882507e-03	5.865170e+00	4.264955e+00	4.288901e+00	1.243449e-01	1.021036e-01
8.196179551753351e-03	5.865170e+00	4.264956e+00	4.292308e+00	1.212023e-01	1.021036e-01
8.198579054354484e-03	5.865170e+00	4.264956e+00	4.296256e+00	1.182821e-01	1.021036e-01
8.201077933094221e-03	5.865170e+00	4.264957e+00	4.300366e+00	1.157776e-01	1.021036e-01
8.204156840574538e-03	5.865170e+00	4.264958e+00	4.305430e+00	1.133004e-01	1.021036e-01
8.208358662179661e-03	5.865170e+00	4.264959e+00	4.312341e+00	1.106508e-01	1.021036e-01
8.212710105596148e-03	5.865170e+00	4.264960e+00	4.319496e+00	1.086573e-01	1.021036e-01
8.221412992429122e-03	5.865170e+00	4.264961e+00	4.333805e+00	1.060365e-01	1.021036e-01
8.231178617429122e-03	5.865170e+00	4.264961e+00	4.349858e+00	1.042352e-01	1.021036e-01
8.240944242429122e-03	5.865170e+00	4.264962e+00	4.365909e+00	1.032477e-01	1.021036e-01
8.250709867429122e-03	5.865170e+00	4.264962e+00	4.381958e+00	1.027183e-01	1.021036e-01
8.260475492429122e-03	5.865170e+00	4.264962e+00	4.398005e+00	1.024340e-01	1.021036e-01
8.270241117429121e-03	5.865170e+00	4.264962e+00	4.414051e+00	1.022812e-01	1.021036e-01
8.280006742429121e-03	5.865170e+00	4.264962e+00	4.430095e+00	1.021991e-01	1.021036e-01
8.289772367429121e-03	5.865170e+00	4.264962e+00	4.446138e+00	1.021549e-01	1.021036e-01
8.299537992429121e-03	5.865170e+00	4.264962e+00	4.462180e+00	1.021312e-01	1.021036e-01
8.309303617429121e-03	5.865170e+00	4.264962e+00	4.478220e+00	1.021184e-01	1.021036e-01
8.319069242429120e-03	5.865170e+00	4.264962e+00	4.494259e+00	1.021116e-01	1.021036e-01
8.328834867429120e-03	5.865170e+00	4.264962e+00	4.510298e+00	1.021079e-01	1.021036e-01
8.338600492429120e-03	5.865170e+00	4.264962e+00	4.526335e+00	1.021059e-01	1.021036e-01
8.348366117429120e-03	5.865170e+00	4.264962e+00	4.542371e+00	1.021048e-01	1.021036e-01
8.358131742429119e-03	5.865170e+00	4.264962e+00	4.558406e+00	1.021042e-01	1.021036e-01
8.367897367429119e-03	5.865170e+00	4.264962e+00	4.574440e+00	1.021039e-01	1.021036e-01
8.377662992429119e-03	5.865170e+00	4.264962e+00	4.590473e+00	1.021038e-01	1.021036e-01
8.387428617429119e-03	5.865170e+00	4.264962e+00	4.606504e+00	1.021037e-01	1.021036e-01
8.397194242429119e-03	5.865170e+00	4.264962e+00	4.622536e+00	1.021036e-01	1.021036e-01
8.406959867429118e-03	5.865170e+00	4.264962e+00	4.638565e+00	1.021036e-01	1.021036e-01
8.416725492429118e-03	5.865170e+00	4.264962e+00	4.654594e+00	1.021036e-01	1.021036e-01
8.436256742429118e-03	5.865170e+00	4.264962e+00	4.686648e+00	1.021036e-01	1.021036e-01
8.465553617429117e-03	5.865170e+00	4.264962e+00	4.734722e+00	1.021036e-01	1.021036e-01
8.494850492429117e-03	5.865170e+00	4.264962e+00	4.782786e+00	1.021036e-01	1.021036e-01
8.524147367429116e-03	5.865170e+00	4.264962e+00	4.830841e+00	1.021036e-01	1.021036e-01
8.553444242429115e-03	5.865170e+00	4.264962e+00	4.878886e+00	1.021036e-01	1.021036e-01
8.582741117429115e-03	5.865170e+00	4.264962e+00	4.926922e+00	1.021036e-01	1.021036e-01
8.612037992429114e-03	5.865170e+00	4.264962e+00	4.974949e+00	1.021036e-01	1.021036e-01
8.641334867429113e-03	5.865170e+00	4.264962e+00	5.022966e+00	1.021036e-01	1.021036e-01
8.670631742429113e-03	5.865170e+00	4.264962e+00	5.070974e+00	1.021036e-01	1.021036e-01
8.727830403143398e-03	5.865170e+00	4.264962e+00	5.164677e+00	1.021036e-01	1.020649e-01
8.785029063857681e-03	5.865170e+00	4.264962e+00	5.258344e+00	1.021036e-01	1.020508e-01
8.842227724571966e-03	5.865170e+00	4.264962e+00	5.351975e+00	1.021036e-01	1.020612e-01
8.899426385286251e-03	5.865170e+00	4.264962e+00	5.445570e+00	1.021036e-01	1.020962e-01
8.956625046000536e-03	5.865170e+00	4.264962e+00	5.539129e+00	1.021036e-01	1.021556e-01
9.013823706714819e-03	5.865170e+00	4.264962e+00	5.632653e+00	1.021036e-01	1.022396e-01
9.071022367429104e-03	5.865170e+00	4.264962e+00	5.726140e+00	1.021036e-01	1.023481e-01
9.090553617429104e-03	5.865170e+00	4.264962e+00	5.758055e+00	1.021036e-01	1.029439e-01
9.100319242429104e-03	5.865171e+00	4.264962e+00	5.774011e+00	1.021036e-01	1.036623e-01
9.110084867429103e-03	5.865171e+00	4.264962e+00	5.789965e+00	1.021036e-01	1.049986e-01
9.119850492429103e-03	5.865172e+00	4.264962e+00	5.805918e+00	1.021036e-01	1.075018e-01
9.129616117429103e-03	5.865174e+00	4.264962e+00	5.821871e+00	1.021036e-01	1.122994e-01
9.139381742429103e-03	5.865176e+00	4.264962e+00	5.837821e+00	1.021036e-01	1.223739e-01
9.149147367429103e-03	5.865180e+00	4.264962e+00	5.853771e+00	1.021036e-01	1.389286e-01
9.149204587888088e-03	5.865180e+00	4.264962e+00	5.853865e+00	1.021036e-01	1.391135e-01
9.149433469724026e-03	5.865180e+00	4.264962e+00	5.854239e+00	1.021036e-01	1.399205e-01
9.150348997067775e-03	5.865180e+00	4.264962e+00	5.855734e+00	1.021036e-01	1.434738e-01
9.151569700192775e-03	5.865180e+00	4.264962e+00	5.857728e+00	1.021036e-01	1.497529e-01
9.154011106442775e-03	5.865181e+00	4.264962e+00	5.861714e+00	1.021036e-01	1.655129e-01
9.154038728775222e-03	5.865181e+00	4.264962e+00	5.861760e+00	1.021036e-01	1.657715e-01
9.154201832071574e-03	5.865182e+00	4.264962e+00	5.862026e+00	1.021036e-01	1.673114e-01
9.154364935367924e-03	5.865182e+00	4.264962e+00	5.862292e+00	1.021036e-01	1.691894e-01
9.154528038664275e-03	5.865182e+00	4.264962e+00	5.862559e+00	1.021036e-01	1.714054e-01
9.154691141960627e-03	5.865182e+00	4.264962e+00	5.862825e+00	1.021036e-01	1.739594e-01
9.154854245256978e-03	5.865182e+00	4.264962e+00	5.863091e+00	1.021036e-01	1.768515e-01
9.155017348553328e-03	5.865182e+00	4.264962e+00	5.863358e+00	1.021036e-01	1.800816e-01
9.155180451849680e-03	5.865182e+00	4.264962e+00	5.863624e+00	1.021036e-01	1.836498e-01
9.156229333083951e-03	5.865182e+00	4.264962e+00	5.865337e+00	1.021036e-01	2.133805e-01
9.156248078528169e-03	5.865182e+00	4.264962e+00	5.865367e+00	1.021036e-01	2.143043e-01
9.156285569416604e-03	5.865182e+00	4.264962e+00	5.865429e+00	1.021036e-01	2.170009e-01
9.156360551193475e-03	5.865182e+00	4.264962e+00	5.865551e+00	1.021036e-01	2.240963e-01
9.156510514747218e-03	5.865182e+00	4.264962e+00	5.865796e+00	1.021036e-01	2.481906e-01
9.156613973287897e-03	5.865182e+00	4.264962e+00	5.865965e+00	1.021036e-01	2.961231e-01
9.156670908402371e-03	5.865182e+00	4.264962e+00	5.866058e+00	1.021036e-01	3.682598e-01
9.156688158156040e-03	5.865182e+00	4.264962e+00	5.866086e+00	1.021036e-01	4.143235e-01
9.156700218002368e-03	5.865182e+00	4.264962e+00	5.866106e+00	1.021036e-01	4.627284e-01
9.156714401974885e-03	5.865183e+00	4.264962e+00	5.866129e+00	1.021036e-01	5.308186e-01
9.156730144961151e-03	5.865183e+00	4.264962e+00	5.866155e+00	1.021036e-01	6.159330e-01
9.156760931331392e-03	5.865183e+00	4.264962e+00	5.866205e+00	1.021036e-01	8.015847e-01
9.156822504071873e-03	5.865183e+00	4.264962e+00	5.866306e+00	1.021036e-01	1.216497e+00
9.156930278475877e-03	5.865183e+00	4.264962e+00	5.866482e+00	1.021036e-01	2.010272e+00
9.156956304234120e-03	5.865183e+00	4.264962e+00	5.866524e+00	1.021036e-01	2.218122e+00
9.157008355750607e-03	5.865183e+00	4.264962e+00	5.866609e+00	1.021036e-01	2.660843e+00
9.157083829041634e-03	5.865183e+00	4.264962e+00	5.866733e+00	1.021036e-01	3.343858e+00
9.157119569352563e-03	5.865183e+00	4.264962e+00	5.866791e+00	1.021036e-01	3.684898e+00
9.157135414385509e-03	5.865183e+00	4.264962e+00	5.866817e+00	1.021036e-01	3.839706e+00
9.157142238262715e-03	5.865183e+00	4.264962e+00	5.866828e+00	1.021036e-01	3.907408e+00
9.157147972896292e-03	5.865183e+00	4.264962e+00	5.866837e+00	1.021036e-01	3.964764e+00
9.157153629737836e-03	5.865183e+00	4.264962e+00	5.866847e+00	1.021036e-01	4.021737e+00
9.157164943420924e-03	5.865183e+00	4.264962e+00	5.866865e+00	1.021036e-01	4.136820e+00
9.157184802054017e-03	5.865183e+00	4.264962e+00	5.866898e+00	1.021036e-01	4.340892e+00
9.157192164416366e-03	5.865183e+00	4.264962e+00	5.866910e+00	1.021036e-01	4.417308e+00
9.157197381545934e-03	5.865183e+00	4.264962e+00	5.866918e+00	1.021036e-01	4.471915e+00
9.157202165820479e-03	5.865183e+00	4.264962e+00	5.866926e+00	1.021036e-01	4.522243e+00
9.157207068544719e-03	5.865183e+00	4.264962e+00	5.866934e+00	1.021036e-01	4.574047e+00
9.157212107260641e-03	5.865183e+00	4.264962e+00	5.866942e+00	1.021036e-01	4.627553e+00
9.157219628009857e-03	5.865183e+00	4.264962e+00	5.866955e+00	1.021036e-01	4.707828e+00
9.157225454303792e-03	5.865183e+00	4.264962e+00	5.866964e+00	1.021036e-01	4.770334e+00
9.157230107850873e-03	5.865183e+00	4.264962e+00	5.866971e+00	1.021036e-01	4.820499e+00
9.157233884806690e-03	5.865183e+00	4.264962e+00	5.866977e+00	1.021036e-01	4.861379e+00
9.157238239569031e-03	5.865183e+00	4.264962e+00	5.866982e+00	1.021036e-01	4.908680e+00
9.157242193264713e-03	5.865183e+00	4.264962e+00	5.866987e+00	1.021036e-01	4.951753e+00
9.157244571926473e-03	5.865183e+00	4.264962e+00	5.866990e+00	1.021036e-01	4.977728e+00
9.157245435665297e-03	5.865183e+00	4.264962e+00	5.866991e+00	1.021036e-01	4.987175e+00
9.157246265361334e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	4.996257e+00
9.157246470338864e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	4.998501e+00
9.157246616431863e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.000101e+00
9.157246665840179e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.000642e+00
9.157246676662999e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.000761e+00
9.157246682312339e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.000823e+00
9.157246689878626e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.000906e+00
9.157246699207087e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.001008e+00
9.157246712203257e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.001151e+00
9.157246726645380e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.001308e+00
9.157246746645189e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.001528e+00
9.157246772308477e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.001809e+00
9.157246814586682e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.002272e+00
9.157246884373180e-03	5.865183e+00	4.264962e+00	5.866992e+00	1.021036e-01	5.003036e+00
9.157247023946175e-03	5.865183e+00	4.264962e+00	5.866993e+00	1.021036e-01	5.004566e+00
9.157247303092168e-03	5.865183e+00	4.264962e+00	5.866993e+00	1.021036e-01	5.007625e+00
9.157247861384152e-03	5.865183e+00	4.264962e+00	5.866994e+00	1.021036e-01	5.013746e+00
9.157248977968121e-03	5.865183e+00	4.264962e+00	5.866995e+00	1.021036e-01	5.025995e+00
9.157250089853321e-03	5.865183e+00	4.264962e+00	5.866996e+00	1.021036e-01	5.038202e+00
9.157251473414878e-03	5.865183e+00	4.264962e+00	5.866998e+00	1.021036e-01	5.053406e+00
9.157252970551791e-03	5.865183e+00	4.264962e+00	5.867000e+00	1.021036e-01	5.069876e+00
9.157254969225596e-03	5.865183e+00	4.264962e+00	5.867002e+00	1.021036e-01	5.091892e+00
9.157257141227382e-03	5.865183e+00	4.264962e+00	5.867005e+00	1.021036e-01	5.115855e+00
9.157260187922614e-03	5.865183e+00	4.264962e+00	5.867008e+00	1.021036e-01	5.149531e+00
9.157263680730667e-03	5.865183e+00	4.264962e+00	5.867012e+00	1.021036e-01	5.188233e+00
9.157269219014339e-03	5.865183e+00	4.264962e+00	5.867018e+00	1.021036e-01	5.249795e+00
9.157276148315512e-03	5.865183e+00	4.264962e+00	5.867024e+00	1.021036e-01	5.327167e+00
9.157289153792211e-03	5.865183e+00	4.264962e+00	5.867034e+00	1.021036e-01	5.473179e+00
9.157301483884623e-03	5.865183e+00	4.264962e+00	5.867039e+00	1.021036e-01	5.612350e+00
9.157311386670183e-03	5.865183e+00	4.264962e+00	5.867040e+00	1.021036e-01	5.724608e+00
9.157315896054967e-03	5.865183e+00	4.264962e+00	5.867040e+00	1.021036e-01	5.775855e+00
9.157318487785880e-03	5.865183e+00	4.264962e+00	5.867040e+00	1.021036e-01	5.805346e+00
9.157319505180903e-03	5.865183e+00	4.264962e+00	5.867040e+00	1.021036e-01	5.816928e+00
9.157320547974629e-03	5.865183e+00	4.264962e+00	5.867040e+00	1.021036e-01	5.828803e+00
9.157321223749742e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.836499e+00
9.157321807984552e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.843154e+00
9.157322278019030e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.848508e+00
9.157322763584261e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.854041e+00
9.157323213212491e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.859163e+00
9.157323685284191e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.864542e+00
9.157324218668295e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.870621e+00
9.157324825634968e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.877538e+00
9.157325604278005e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.886413e+00
9.157326552295736e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.897220e+00
9.157327766585809e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.911065e+00
9.157329434894813e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.930089e+00
9.157330563904838e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.942965e+00
9.157331346277766e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.951890e+00
9.157331951429959e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.958793e+00
9.157332664400346e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.966927e+00
9.157333403178624e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.975356e+00
9.157334306735919e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.985666e+00
9.157335195232532e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	5.995806e+00
9.157336572317742e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	6.011522e+00
9.157338369114993e-03	5.865183e+00	4.264962e+00	5.867041e+00	1.021036e-01	6.032033e+00
9.157340902305806e-03	5.865183e+00	4.264962e+00	5.867042e+00	1.021036e-01	6.060955e+00
9.157343712168380e-03	5.865183e+00	4.264962e+00	5.867043e+00	1.021036e-01	6.093042e+00
9.157346410592284e-03	5.865183e+00	4.264962e+00	5.867043e+00	1.021036e-01	6.123865e+00
9.157348960791433e-03	5.865183e+00	4.264962e+00	5.867044e+00	1.021036e-01	6.153000e+00
9.157351490170881e-03	5.865183e+00	4.264962e+00	5.867045e+00	1.021036e-01	6.181905e+00
9.157354089053386e-03	5.865183e+00	4.264962e+00	5.867045e+00	1.021036e-01	6.211611e+00
9.157357105079341e-03	5.865183e+00	4.264962e+00	5.867046e+00	1.021036e-01	6.246094e+00
9.157360074915053e-03	5.865183e+00	4.264962e+00	5.867048e+00	1.021036e-01	6.280060e+00
9.157363665179065e-03	5.865183e+00	4.264962e+00	5.867049e+00	1.021036e-01	6.321134e+00
9.157367038325006e-03	5.865183e+00	4.264962e+00	5.867050e+00	1.021036e-01	6.359739e+00
9.157371833599772e-03	5.865183e+00	4.264962e+00	5.867052e+00	1.021036e-01	6.414644e+00
9.157376815656938e-03	5.865183e+00	4.264962e+00	5.867053e+00	1.021036e-01	6.471722e+00
9.157386021630453e-03	5.865183e+00	4.264962e+00	5.867056e+00	1.021036e-01	6.577273e+00
9.157395627447473e-03	5.865183e+00	4.264962e+00	5.867059e+00	1.021036e-01	6.687538e+00
9.157414839081513e-03	5.865183e+00	4.264962e+00	5.867064e+00	1.021036e-01	6.908463e+00
9.157442611288620e-03	5.865183e+00	4.264962e+00	5.867073e+00	1.021036e-01	7.228642e+00
9.157481540603181e-03	5.865183e+00	4.264962e+00	5.867084e+00	1.021036e-01	7.678924e+00
9.157522593419941e-03	5.865183e+00	4.264962e+00	5.867095e+00	1.021036e-01	8.155551e+00
9.157566313617116e-03	5.865183e+00	4.264962e+00	5.867107e+00	1.021036e-01	8.665232e+00
9.157615620817548e-03	5.865183e+00	4.264962e+00	5.867120e+00	1.021036e-01	9.242557e+00
9.157675140263095e-03	5.865183e+00	4.264962e+00	5.867136e+00	1.021036e-01	9.942810e+00
9.157746889611905e-03	5.865183e+00	4.264962e+00	5.867154e+00	1.021036e-01	1.079158e+01
9.157837213338708e-03	5.865183e+00	4.264962e+00	5.867175e+00	1.021036e-01	1.186688e+01
9.157954136557431e-03	5.865183e+00	4.264962e+00	5.867202e+00	1.021036e-01	1.326739e+01
9.158024392742076e-03	5.865183e+00	4.264962e+00	5.867218e+00	1.021036e-01	1.411284e+01
9.158030253783821e-03	5.865183e+00	4.264962e+00	5.867219e+00	1.021036e-01	1.418358e+01
9.158034593661995e-03	5.865183e+00	4.264962e+00	5.867220e+00	1.021036e-01	1.423603e+01
9.158036470787102e-03	5.865183e+00	4.264962e+00	5.867221e+00	1.021036e-01	1.425871e+01
9.158038200971878e-03	5.865183e+00	4.264962e+00	5.867221e+00	1.021036e-01	1.427963e+01
9.158041661341432e-03	5.865183e+00	4.264962e+00	5.867222e+00	1.021036e-01	1.432146e+01
9.158047107058139e-03	5.865183e+00	4.264962e+00	5.867223e+00	1.021036e-01	1.438730e+01
9.158056928707701e-03	5.865183e+00	4.264962e+00	5.867225e+00	1.021036e-01	1.450605e+01
9.158059384120091e-03	5.865183e+00	4.264962e+00	5.867226e+00	1.021036e-01	1.453572e+01
9.158059460851728e-03	5.865183e+00	4.264962e+00	5.867226e+00	1.021036e-01	1.453665e+01
9.158059614315003e-03	5.865183e+00	4.264962e+00	5.867226e+00	1.021036e-01	1.453849e+01
9.158059921241551e-03	5.865183e+00	4.264962e+00	5.867226e+00	1.021036e-01	1.454217e+01
9.158060247432744e-03	5.865183e+00	4.264962e+00	5.867226e+00	1.021036e-01	1.454604e+01
9.158060569510816e-03	5.865183e+00	4.264962e+00	5.867226e+00	1.021036e-01	1.454982e+01
9.158061213666963e-03	5.865183e+00	4.264962e+00	5.867226e+00	1.021036e-01	1.455721e+01
9.158062501979255e-03	5.865183e+00	4.264962e+00	5.867226e+00	1.021036e-01	1.457141e+01
9.158065078603839e-03	5.865183e+00	4.264962e+00	5.867227e+00	1.021036e-01	1.459770e+01
9.158070231853006e-03	5.865183e+00	4.264962e+00	5.867228e+00	1.021036e-01	1.464292e+01
9.158080538351343e-03	5.865183e+00	4.264962e+00	5.867230e+00	1.021036e-01	1.471113e+01
9.158101151348016e-03	5.865183e+00	4.264962e+00	5.867235e+00	1.021036e-01	1.479326e+01
9.158142377341361e-03	5.865183e+00	4.264962e+00	5.867243e+00	1.021036e-01	1.486200e+01
9.158224829328052e-03	5.865183e+00	4.264962e+00	5.867260e+00	1.021036e-01	1.489519e+01
9.158316840855810e-03	5.865183e+00	4.264962e+00	5.867277e+00	1.021036e-01	1.489851e+01
9.158392820220154e-03	5.865183e+00	4.264962e+00	5.867290e+00	1.021036e-01	1.489809e+01
9.158473466074417e-03	5.865183e+00	4.264962e+00	5.867304e+00	1.021036e-01	1.489820e+01
9.158512735794030e-03	5.865183e+00	4.264962e+00	5.867311e+00	1.021036e-01	1.489819e+01
9.158565792686379e-03	5.865183e+00	4.264962e+00	5.867320e+00	1.021036e-01	1.489820e+01
9.158614035996417e-03	5.865183e+00	4.264962e+00	5.867327e+00	1.021036e-01	1.489820e+01
9.158665053730546e-03	5.865183e+00	4.264962e+00	5.867334e+00	1.021036e-01	1.489820e+01
9.158718178002755e-03	5.865183e+00	4.264962e+00	5.867342e+00	1.021036e-01	1.489820e+01
9.158775066312352e-03	5.865183e+00	4.264962e+00	5.867350e+00	1.021036e-01	1.489820e+01
9.158828593211883e-03	5.865183e+00	4.264962e+00	5.867357e+00	1.021036e-01	1.489820e+01
9.158883869367996e-03	5.865183e+00	4.264962e+00	5.867363e+00	1.021036e-01	1.489820e+01
9.158938996790595e-03	5.865183e+00	4.264962e+00	5.867370e+00	1.021036e-01	1.489820e+01
9.158997889814583e-03	5.865183e+00	4.264962e+00	5.867376e+00	1.021036e-01	1.489820e+01
9.159058530912138e-03	5.865183e+00	4.264962e+00	5.867383e+00	1.021036e-01	1.489820e+01
9.159124405550190e-03	5.865183e+00	4.264962e+00	5.867389e+00	1.021036e-01	1.489820e+01
9.159194984914880e-03	5.865183e+00	4.264962e+00	5.867394e+00	1.021036e-01	1.489820e+01
9.159283260965365e-03	5.865183e+00	4.264962e+00	5.867402e+00	1.021036e-01	1.489820e+01
9.159390696510998e-03	5.865183e+00	4.264962e+00	5.867408e+00	1.021036e-01	1.489820e+01
9.159532700046883e-03	5.865183e+00	4.264962e+00	5.867415e+00	1.021036e-01	1.489820e+01
9.159718198773511e-03	5.865183e+00	4.264962e+00	5.867420e+00	1.021036e-01	1.489820e+01
9.159987899932352e-03	5.865183e+00	4.264962e+00	5.867419e+00	1.021036e-01	1.489820e+01
9.160383506619732e-03	5.865183e+00	4.264962e+00	5.867399e+00	1.021036e-01	1.489820e+01
9.160994748373966e-03	5.865183e+00	4.264962e+00	5.867327e+00	1.021036e-01	1.489820e+01
9.161839406250703e-03	5.865183e+00	4.264962e+00	5.867142e+00	1.021036e-01	1.489820e+01
9.163049148007731e-03	5.865183e+00	4.264962e+00	5.866703e+00	1.021036e-01	1.489820e+01
9.164761812324219e-03	5.865182e+00	4.264962e+00	5.865859e+00	1.021036e-01	1.489820e+01
9.164904152131325e-03	5.865182e+00	4.264962e+00	5.865773e+00	1.021036e-01	1.489820e+01
9.165188831745538e-03	5.865182e+00	4.264962e+00	5.865579e+00	1.021036e-01	1.489820e+01
9.165588167312578e-03	5.865182e+00	4.264962e+00	5.865291e+00	1.021036e-01	1.489820e+01
9.166178495251590e-03	5.865182e+00	4.264962e+00	5.864838e+00	1.021036e-01	1.489820e+01
9.166181628340299e-03	5.865182e+00	4.264962e+00	5.864836e+00	1.021036e-01	1.489818e+01
9.166187894517716e-03	5.865182e+00	4.264962e+00	5.864830e+00	1.021036e-01	1.489796e+01
9.166191454148988e-03	5.865182e+00	4.264962e+00	5.864828e+00	1.021036e-01	1.489734e+01
9.166195075203398e-03	5.865182e+00	4.264962e+00	5.864825e+00	1.021036e-01	1.489586e+01
9.166198746571772e-03	5.865182e+00	4.264962e+00	5.864822e+00	1.021036e-01	1.489332e+01
9.166206089308520e-03	5.865182e+00	4.264962e+00	5.864816e+00	1.021036e-01	1.488551e+01
9.166220774782016e-03	5.865182e+00	4.264962e+00	5.864804e+00	1.021036e-01	1.486266e+01
9.166250145729006e-03	5.865182e+00	4.264962e+00	5.864780e+00	1.021036e-01	1.479988e+01
9.166308887622989e-03	5.865182e+00	4.264962e+00	5.864732e+00	1.021036e-01	1.464020e+01
9.166426371410952e-03	5.865182e+00	4.264962e+00	5.864633e+00	1.021036e-01	1.424282e+01
9.166661338986880e-03	5.865182e+00	4.264962e+00	5.864431e+00	1.021036e-01	1.318467e+01
9.167131274138735e-03	5.865182e+00	4.264962e+00	5.864011e+00	1.021036e-01	1.037896e+01
9.167464896046125e-03	5.865182e+00	4.264962e+00	5.863701e+00	1.021036e-01	7.824390e+00
